Product_Supermarket_Identifier,Product_Supermarket_Sales
FDV49_CHUKWUDI027,100
FDV49_CHUKWUDI035,100
FDV49_CHUKWUDI045,100
FDV49_CHUKWUDI046,100
FDV49_CHUKWUDI049,100
FDV52_CHUKWUDI045,100
FDV56_CHUKWUDI027,100
FDV56_CHUKWUDI045,100
FDV57_CHUKWUDI013,100
FDV59_CHUKWUDI010,100
FDV59_CHUKWUDI018,100
FDV59_CHUKWUDI046,100
FDV60_CHUKWUDI010,100
FDV60_CHUKWUDI013,100
FDW02_CHUKWUDI027,100
FDW02_CHUKWUDI045,100
FDW03_CHUKWUDI035,100
FDW04_CHUKWUDI027,100
FDW07_CHUKWUDI017,100
FDW07_CHUKWUDI027,100
FDW07_CHUKWUDI045,100
FDW07_CHUKWUDI046,100
FDW08_CHUKWUDI027,100
FDW09_CHUKWUDI017,100
FDW09_CHUKWUDI027,100
FDW09_CHUKWUDI045,100
FDW09_CHUKWUDI046,100
FDW09_CHUKWUDI049,100
FDW11_CHUKWUDI017,100
FDW11_CHUKWUDI018,100
FDW11_CHUKWUDI027,100
FDW11_CHUKWUDI049,100
FDW13_CHUKWUDI017,100
FDW13_CHUKWUDI018,100
FDW13_CHUKWUDI019,100
FDW13_CHUKWUDI027,100
FDW13_CHUKWUDI035,100
FDW13_CHUKWUDI045,100
FDW13_CHUKWUDI046,100
FDW13_CHUKWUDI049,100
FDW14_CHUKWUDI018,100
FDW14_CHUKWUDI035,100
FDW14_CHUKWUDI046,100
FDW16_CHUKWUDI027,100
FDW19_CHUKWUDI017,100
FDW19_CHUKWUDI027,100
FDW19_CHUKWUDI045,100
FDW20_CHUKWUDI027,100
FDW20_CHUKWUDI035,100
FDW21_CHUKWUDI017,100
FDW21_CHUKWUDI027,100
FDW21_CHUKWUDI035,100
FDW22_CHUKWUDI018,100
FDW23_CHUKWUDI019,100
FDW23_CHUKWUDI035,100
FDW23_CHUKWUDI045,100
FDW23_CHUKWUDI046,100
FDW23_CHUKWUDI049,100
FDW24_CHUKWUDI019,100
FDW24_CHUKWUDI027,100
FDW24_CHUKWUDI035,100
FDW24_CHUKWUDI045,100
FDW24_CHUKWUDI046,100
FDW24_CHUKWUDI049,100
FDW25_CHUKWUDI027,100
FDW25_CHUKWUDI035,100
FDW25_CHUKWUDI046,100
FDW25_CHUKWUDI049,100
FDW26_CHUKWUDI010,100
FDW26_CHUKWUDI013,100
FDW26_CHUKWUDI046,100
FDW28_CHUKWUDI010,100
FDW28_CHUKWUDI013,100
FDW28_CHUKWUDI046,100
FDW31_CHUKWUDI013,100
FDW32_CHUKWUDI018,100
FDW32_CHUKWUDI019,100
FDW32_CHUKWUDI035,100
FDW32_CHUKWUDI045,100
FDW32_CHUKWUDI046,100
FDW33_CHUKWUDI017,100
FDW33_CHUKWUDI035,100
FDW34_CHUKWUDI013,100
FDW34_CHUKWUDI046,100
FDW35_CHUKWUDI017,100
FDW35_CHUKWUDI018,100
FDW35_CHUKWUDI019,100
FDW35_CHUKWUDI035,100
FDW35_CHUKWUDI045,100
FDW35_CHUKWUDI049,100
FDW36_CHUKWUDI019,100
FDW36_CHUKWUDI027,100
FDW36_CHUKWUDI035,100
FDW37_CHUKWUDI017,100
FDW37_CHUKWUDI027,100
FDW37_CHUKWUDI045,100
FDW38_CHUKWUDI017,100
FDW38_CHUKWUDI018,100
FDW38_CHUKWUDI019,100
FDW38_CHUKWUDI027,100
FDW38_CHUKWUDI035,100
FDW38_CHUKWUDI046,100
FDW43_CHUKWUDI013,100
FDW43_CHUKWUDI046,100
FDW44_CHUKWUDI013,100
FDW46_CHUKWUDI017,100
FDW46_CHUKWUDI018,100
FDW46_CHUKWUDI019,100
FDW46_CHUKWUDI035,100
FDW46_CHUKWUDI045,100
FDW47_CHUKWUDI045,100
FDW48_CHUKWUDI017,100
FDW48_CHUKWUDI018,100
FDW48_CHUKWUDI019,100
FDW48_CHUKWUDI027,100
FDW48_CHUKWUDI035,100
FDW48_CHUKWUDI045,100
FDW48_CHUKWUDI049,100
FDW49_CHUKWUDI013,100
FDW51_CHUKWUDI010,100
FDW51_CHUKWUDI046,100
FDW55_CHUKWUDI010,100
FDW55_CHUKWUDI013,100
FDW55_CHUKWUDI046,100
FDW56_CHUKWUDI010,100
FDW58_CHUKWUDI035,100
FDW59_CHUKWUDI017,100
FDW59_CHUKWUDI019,100
FDW59_CHUKWUDI035,100
FDW59_CHUKWUDI045,100
FDW59_CHUKWUDI046,100
FDW60_CHUKWUDI013,100
FDX01_CHUKWUDI027,100
FDX01_CHUKWUDI035,100
FDX01_CHUKWUDI045,100
FDX02_CHUKWUDI013,100
FDX02_CHUKWUDI018,100
FDX02_CHUKWUDI046,100
FDX03_CHUKWUDI019,100
FDX03_CHUKWUDI027,100
FDX03_CHUKWUDI045,100
FDX03_CHUKWUDI049,100
FDX04_CHUKWUDI017,100
FDX04_CHUKWUDI018,100
FDX04_CHUKWUDI019,100
FDX04_CHUKWUDI027,100
FDX04_CHUKWUDI035,100
FDX04_CHUKWUDI045,100
FDX04_CHUKWUDI046,100
FDX04_CHUKWUDI049,100
FDX07_CHUKWUDI010,100
FDX09_CHUKWUDI013,100
FDX10_CHUKWUDI017,100
FDX10_CHUKWUDI027,100
FDX10_CHUKWUDI045,100
FDX10_CHUKWUDI046,100
FDX11_CHUKWUDI013,100
FDX12_CHUKWUDI010,100
FDX12_CHUKWUDI046,100
FDX13_CHUKWUDI013,100
FDX13_CHUKWUDI018,100
FDX13_CHUKWUDI046,100
FDX14_CHUKWUDI017,100
FDX14_CHUKWUDI019,100
FDX14_CHUKWUDI046,100
FDX14_CHUKWUDI049,100
FDX19_CHUKWUDI013,100
FDX19_CHUKWUDI018,100
FDX19_CHUKWUDI046,100
FDX19_CHUKWUDI049,100
FDX20_CHUKWUDI013,100
FDX20_CHUKWUDI018,100
FDX20_CHUKWUDI046,100
FDX21_CHUKWUDI019,100
FDX21_CHUKWUDI027,100
FDX21_CHUKWUDI035,100
FDX21_CHUKWUDI045,100
FDX22_CHUKWUDI046,100
FDX23_CHUKWUDI017,100
FDX23_CHUKWUDI018,100
FDX23_CHUKWUDI035,100
FDX24_CHUKWUDI019,100
FDX24_CHUKWUDI027,100
FDX24_CHUKWUDI035,100
FDX24_CHUKWUDI045,100
FDX26_CHUKWUDI010,100
FDX26_CHUKWUDI013,100
FDX27_CHUKWUDI018,100
FDX28_CHUKWUDI018,100
FDX28_CHUKWUDI027,100
FDX28_CHUKWUDI035,100
FDX31_CHUKWUDI010,100
FDX31_CHUKWUDI013,100
FDX31_CHUKWUDI018,100
FDX31_CHUKWUDI046,100
FDX34_CHUKWUDI027,100
FDX34_CHUKWUDI035,100
FDX34_CHUKWUDI045,100
FDX35_CHUKWUDI013,100
FDX35_CHUKWUDI046,100
FDX36_CHUKWUDI013,100
FDX36_CHUKWUDI018,100
FDX36_CHUKWUDI046,100
FDX37_CHUKWUDI017,100
FDX37_CHUKWUDI027,100
FDX37_CHUKWUDI035,100
FDX38_CHUKWUDI018,100
FDX38_CHUKWUDI019,100
FDX38_CHUKWUDI046,100
FDX39_CHUKWUDI010,100
FDX39_CHUKWUDI013,100
FDX39_CHUKWUDI046,100
FDX40_CHUKWUDI017,100
FDX40_CHUKWUDI019,100
FDX40_CHUKWUDI035,100
FDX40_CHUKWUDI045,100
FDX40_CHUKWUDI046,100
FDX44_CHUKWUDI017,100
FDX44_CHUKWUDI018,100
FDX44_CHUKWUDI027,100
FDX44_CHUKWUDI035,100
FDX44_CHUKWUDI049,100
FDX46_CHUKWUDI027,100
FDX46_CHUKWUDI035,100
FDX46_CHUKWUDI045,100
FDX46_CHUKWUDI046,100
FDX46_CHUKWUDI049,100
FDX49_CHUKWUDI013,100
FDX50_CHUKWUDI017,100
FDX50_CHUKWUDI027,100
FDX50_CHUKWUDI035,100
FDX50_CHUKWUDI045,100
FDX51_CHUKWUDI010,100
FDX51_CHUKWUDI046,100
FDX55_CHUKWUDI046,100
FDX56_CHUKWUDI013,100
FDX56_CHUKWUDI046,100
FDX57_CHUKWUDI017,100
FDX57_CHUKWUDI018,100
FDX57_CHUKWUDI027,100
FDX58_CHUKWUDI010,100
FDX58_CHUKWUDI013,100
FDX59_CHUKWUDI018,100
FDX59_CHUKWUDI027,100
FDX59_CHUKWUDI045,100
FDX59_CHUKWUDI046,100
FDX60_CHUKWUDI017,100
FDX60_CHUKWUDI018,100
FDX60_CHUKWUDI027,100
FDX60_CHUKWUDI045,100
FDX60_CHUKWUDI046,100
FDY01_CHUKWUDI035,100
FDY02_CHUKWUDI010,100
FDY02_CHUKWUDI018,100
FDY02_CHUKWUDI027,100
FDY02_CHUKWUDI035,100
FDY02_CHUKWUDI045,100
FDY03_CHUKWUDI017,100
FDY03_CHUKWUDI027,100
FDY03_CHUKWUDI045,100
FDY07_CHUKWUDI017,100
FDY07_CHUKWUDI018,100
FDY07_CHUKWUDI027,100
FDY07_CHUKWUDI045,100
FDY07_CHUKWUDI049,100
FDY08_CHUKWUDI027,100
FDY10_CHUKWUDI027,100
FDY10_CHUKWUDI045,100
FDY11_CHUKWUDI017,100
FDY11_CHUKWUDI018,100
FDY11_CHUKWUDI046,100
FDY11_CHUKWUDI049,100
FDY12_CHUKWUDI017,100
FDY12_CHUKWUDI018,100
FDY12_CHUKWUDI046,100
FDY13_CHUKWUDI017,100
FDY13_CHUKWUDI018,100
FDY13_CHUKWUDI019,100
FDY13_CHUKWUDI035,100
FDY13_CHUKWUDI045,100
FDY13_CHUKWUDI049,100
FDY14_CHUKWUDI013,100
FDY14_CHUKWUDI035,100
FDY14_CHUKWUDI046,100
FDY14_CHUKWUDI049,100
FDY16_CHUKWUDI013,100
FDY19_CHUKWUDI045,100
FDY20_CHUKWUDI017,100
FDY20_CHUKWUDI018,100
FDY20_CHUKWUDI046,100
FDY21_CHUKWUDI010,100
FDY21_CHUKWUDI013,100
FDY21_CHUKWUDI046,100
FDY24_CHUKWUDI018,100
FDY24_CHUKWUDI035,100
FDY24_CHUKWUDI049,100
FDY25_CHUKWUDI013,100
FDY26_CHUKWUDI010,100
FDY26_CHUKWUDI046,100
FDY27_CHUKWUDI013,100
FDY28_CHUKWUDI013,100
FDY35_CHUKWUDI018,100
FDY35_CHUKWUDI019,100
FDY35_CHUKWUDI027,100
FDY35_CHUKWUDI035,100
FDY35_CHUKWUDI045,100
FDY35_CHUKWUDI049,100
FDY36_CHUKWUDI017,100
FDY36_CHUKWUDI019,100
FDY36_CHUKWUDI027,100
FDY36_CHUKWUDI045,100
FDY36_CHUKWUDI046,100
FDY36_CHUKWUDI049,100
FDY38_CHUKWUDI013,100
FDY38_CHUKWUDI049,100
FDY39_CHUKWUDI010,100
FDY40_CHUKWUDI017,100
FDY40_CHUKWUDI018,100
FDY40_CHUKWUDI019,100
FDY40_CHUKWUDI046,100
FDY44_CHUKWUDI046,100
FDY45_CHUKWUDI018,100
FDY45_CHUKWUDI049,100
FDY47_CHUKWUDI027,100
FDY48_CHUKWUDI019,100
FDY48_CHUKWUDI035,100
FDY48_CHUKWUDI045,100
FDY50_CHUKWUDI017,100
FDY50_CHUKWUDI018,100
FDY50_CHUKWUDI027,100
FDY50_CHUKWUDI035,100
FDY50_CHUKWUDI045,100
FDY50_CHUKWUDI046,100
FDY51_CHUKWUDI018,100
FDY51_CHUKWUDI046,100
FDY52_CHUKWUDI017,100
FDY52_CHUKWUDI019,100
FDY52_CHUKWUDI045,100
FDY52_CHUKWUDI046,100
FDY52_CHUKWUDI049,100
FDY55_CHUKWUDI013,100
FDY55_CHUKWUDI018,100
FDY55_CHUKWUDI046,100
FDY55_CHUKWUDI049,100
FDY56_CHUKWUDI010,100
FDY56_CHUKWUDI013,100
FDY56_CHUKWUDI018,100
FDY56_CHUKWUDI046,100
FDY57_CHUKWUDI017,100
FDY57_CHUKWUDI018,100
FDY57_CHUKWUDI035,100
FDY57_CHUKWUDI045,100
FDY58_CHUKWUDI018,100
FDY59_CHUKWUDI018,100
FDY59_CHUKWUDI027,100
FDY59_CHUKWUDI035,100
FDY59_CHUKWUDI045,100
FDZ01_CHUKWUDI027,100
FDZ01_CHUKWUDI035,100
FDZ02_CHUKWUDI017,100
FDZ02_CHUKWUDI027,100
FDZ02_CHUKWUDI045,100
FDZ03_CHUKWUDI010,100
FDZ04_CHUKWUDI017,100
FDZ04_CHUKWUDI045,100
FDZ04_CHUKWUDI046,100
FDZ04_CHUKWUDI049,100
FDZ07_CHUKWUDI018,100
FDZ07_CHUKWUDI019,100
FDZ07_CHUKWUDI027,100
FDZ07_CHUKWUDI049,100
FDZ08_CHUKWUDI017,100
FDZ08_CHUKWUDI027,100
FDZ08_CHUKWUDI035,100
FDZ08_CHUKWUDI045,100
FDZ08_CHUKWUDI049,100
FDZ10_CHUKWUDI027,100
FDZ13_CHUKWUDI017,100
FDZ13_CHUKWUDI018,100
FDZ13_CHUKWUDI045,100
FDZ13_CHUKWUDI046,100
FDZ14_CHUKWUDI027,100
FDZ15_CHUKWUDI027,100
FDZ15_CHUKWUDI035,100
FDZ15_CHUKWUDI045,100
FDZ16_CHUKWUDI010,100
FDZ16_CHUKWUDI013,100
FDZ20_CHUKWUDI010,100
FDZ20_CHUKWUDI013,100
FDZ20_CHUKWUDI046,100
FDZ20_CHUKWUDI049,100
FDZ21_CHUKWUDI017,100
FDZ21_CHUKWUDI018,100
FDZ21_CHUKWUDI027,100
FDZ21_CHUKWUDI035,100
FDZ22_CHUKWUDI017,100
FDZ22_CHUKWUDI019,100
FDZ22_CHUKWUDI027,100
FDZ22_CHUKWUDI045,100
FDZ22_CHUKWUDI049,100
FDZ23_CHUKWUDI010,100
FDZ23_CHUKWUDI013,100
FDZ25_CHUKWUDI013,100
FDZ26_CHUKWUDI010,100
FDZ26_CHUKWUDI013,100
FDZ26_CHUKWUDI018,100
FDZ26_CHUKWUDI046,100
FDZ26_CHUKWUDI049,100
FDZ27_CHUKWUDI017,100
FDZ27_CHUKWUDI019,100
FDZ27_CHUKWUDI045,100
FDZ27_CHUKWUDI049,100
FDZ28_CHUKWUDI045,100
FDZ32_CHUKWUDI019,100
FDZ32_CHUKWUDI045,100
FDZ34_CHUKWUDI013,100
FDZ34_CHUKWUDI046,100
FDZ35_CHUKWUDI017,100
FDZ35_CHUKWUDI027,100
FDZ35_CHUKWUDI035,100
FDZ35_CHUKWUDI045,100
FDZ36_CHUKWUDI013,100
FDZ37_CHUKWUDI027,100
FDZ37_CHUKWUDI046,100
FDZ38_CHUKWUDI013,100
FDZ39_CHUKWUDI017,100
FDZ39_CHUKWUDI027,100
FDZ39_CHUKWUDI035,100
FDZ39_CHUKWUDI045,100
FDZ40_CHUKWUDI017,100
FDZ40_CHUKWUDI018,100
FDZ40_CHUKWUDI027,100
FDZ40_CHUKWUDI045,100
FDZ40_CHUKWUDI049,100
FDZ43_CHUKWUDI013,100
FDZ43_CHUKWUDI018,100
FDZ43_CHUKWUDI046,100
FDZ44_CHUKWUDI035,100
FDZ45_CHUKWUDI010,100
FDZ45_CHUKWUDI013,100
FDZ46_CHUKWUDI017,100
FDZ46_CHUKWUDI035,100
FDZ47_CHUKWUDI017,100
FDZ47_CHUKWUDI027,100
FDZ47_CHUKWUDI035,100
FDZ48_CHUKWUDI017,100
FDZ48_CHUKWUDI045,100
FDZ49_CHUKWUDI013,100
FDZ49_CHUKWUDI046,100
FDZ51_CHUKWUDI017,100
FDZ51_CHUKWUDI027,100
FDZ52_CHUKWUDI027,100
FDZ52_CHUKWUDI035,100
FDZ58_CHUKWUDI027,100
FDZ58_CHUKWUDI035,100
FDZ60_CHUKWUDI019,100
FDZ60_CHUKWUDI027,100
FDZ60_CHUKWUDI035,100
NCA06_CHUKWUDI017,100
NCA06_CHUKWUDI018,100
NCA06_CHUKWUDI027,100
NCA06_CHUKWUDI045,100
NCA06_CHUKWUDI046,100
NCA06_CHUKWUDI049,100
NCA18_CHUKWUDI045,100
NCA29_CHUKWUDI013,100
NCA30_CHUKWUDI010,100
NCA30_CHUKWUDI013,100
NCA53_CHUKWUDI017,100
NCA53_CHUKWUDI018,100
NCA53_CHUKWUDI019,100
NCA53_CHUKWUDI045,100
NCA53_CHUKWUDI046,100
NCA53_CHUKWUDI049,100
NCA54_CHUKWUDI010,100
NCA54_CHUKWUDI013,100
NCB07_CHUKWUDI010,100
NCB18_CHUKWUDI018,100
NCB18_CHUKWUDI019,100
NCB18_CHUKWUDI027,100
NCB18_CHUKWUDI035,100
NCB18_CHUKWUDI045,100
NCB18_CHUKWUDI046,100
NCB18_CHUKWUDI049,100
NCB19_CHUKWUDI017,100
NCB19_CHUKWUDI019,100
NCB19_CHUKWUDI027,100
NCB19_CHUKWUDI035,100
NCB19_CHUKWUDI046,100
NCB19_CHUKWUDI049,100
NCB30_CHUKWUDI010,100
NCB30_CHUKWUDI046,100
NCB31_CHUKWUDI018,100
NCB31_CHUKWUDI027,100
NCB31_CHUKWUDI035,100
NCB31_CHUKWUDI045,100
NCB31_CHUKWUDI046,100
NCB31_CHUKWUDI049,100
NCB42_CHUKWUDI027,100
NCB42_CHUKWUDI035,100
NCB42_CHUKWUDI045,100
NCB43_CHUKWUDI013,100
NCB55_CHUKWUDI018,100
NCB55_CHUKWUDI045,100
NCB55_CHUKWUDI046,100
NCC07_CHUKWUDI027,100
NCC07_CHUKWUDI035,100
NCC07_CHUKWUDI045,100
NCC19_CHUKWUDI013,100
NCC30_CHUKWUDI013,100
NCC43_CHUKWUDI013,100
NCC43_CHUKWUDI018,100
NCC43_CHUKWUDI046,100
NCC43_CHUKWUDI049,100
NCC54_CHUKWUDI010,100
NCC54_CHUKWUDI013,100
NCC54_CHUKWUDI018,100
NCC54_CHUKWUDI049,100
NCC55_CHUKWUDI018,100
NCC55_CHUKWUDI035,100
NCD06_CHUKWUDI017,100
NCD06_CHUKWUDI018,100
NCD06_CHUKWUDI046,100
NCD06_CHUKWUDI049,100
NCD18_CHUKWUDI013,100
NCD18_CHUKWUDI018,100
NCD18_CHUKWUDI046,100
NCD19_CHUKWUDI017,100
NCD19_CHUKWUDI045,100
NCD19_CHUKWUDI046,100
NCD19_CHUKWUDI049,100
NCD30_CHUKWUDI027,100
NCD30_CHUKWUDI045,100
NCD42_CHUKWUDI018,100
NCD42_CHUKWUDI027,100
NCD42_CHUKWUDI045,100
NCD42_CHUKWUDI049,100
NCD43_CHUKWUDI019,100
NCD43_CHUKWUDI045,100
NCD55_CHUKWUDI017,100
NCD55_CHUKWUDI027,100
NCD55_CHUKWUDI049,100
NCE07_CHUKWUDI027,100
NCE18_CHUKWUDI013,100
NCE18_CHUKWUDI018,100
NCE18_CHUKWUDI046,100
NCE19_CHUKWUDI019,100
NCE19_CHUKWUDI027,100
NCE19_CHUKWUDI035,100
NCE19_CHUKWUDI045,100
NCE19_CHUKWUDI046,100
NCE19_CHUKWUDI049,100
NCE30_CHUKWUDI013,100
NCE30_CHUKWUDI046,100
NCE31_CHUKWUDI017,100
NCE31_CHUKWUDI018,100
NCE31_CHUKWUDI027,100
NCE31_CHUKWUDI045,100
NCE31_CHUKWUDI046,100
NCE31_CHUKWUDI049,100
NCE42_CHUKWUDI013,100
NCE42_CHUKWUDI018,100
NCE42_CHUKWUDI046,100
NCE54_CHUKWUDI017,100
NCE54_CHUKWUDI018,100
NCE54_CHUKWUDI019,100
NCE54_CHUKWUDI027,100
NCE54_CHUKWUDI035,100
NCE54_CHUKWUDI045,100
NCE54_CHUKWUDI046,100
NCF06_CHUKWUDI010,100
NCF06_CHUKWUDI046,100
NCF06_CHUKWUDI049,100
NCF07_CHUKWUDI017,100
NCF07_CHUKWUDI018,100
NCF07_CHUKWUDI027,100
NCF07_CHUKWUDI035,100
NCF18_CHUKWUDI010,100
NCF18_CHUKWUDI013,100
NCF19_CHUKWUDI017,100
NCF19_CHUKWUDI018,100
NCF19_CHUKWUDI019,100
NCF19_CHUKWUDI027,100
NCF42_CHUKWUDI010,100
NCF42_CHUKWUDI013,100
NCF55_CHUKWUDI045,100
NCF55_CHUKWUDI046,100
NCG06_CHUKWUDI013,100
NCG06_CHUKWUDI018,100
NCG06_CHUKWUDI046,100
NCG07_CHUKWUDI013,100
NCG18_CHUKWUDI018,100
NCG18_CHUKWUDI027,100
NCG18_CHUKWUDI035,100
NCG19_CHUKWUDI013,100
NCG19_CHUKWUDI049,100
NCG30_CHUKWUDI027,100
NCG30_CHUKWUDI045,100
NCG42_CHUKWUDI045,100
NCG43_CHUKWUDI018,100
NCG43_CHUKWUDI019,100
NCG43_CHUKWUDI027,100
NCG43_CHUKWUDI045,100
NCH06_CHUKWUDI010,100
NCH06_CHUKWUDI018,100
NCH18_CHUKWUDI010,100
NCH18_CHUKWUDI013,100
NCH18_CHUKWUDI018,100
NCH18_CHUKWUDI049,100
NCH29_CHUKWUDI017,100
NCH29_CHUKWUDI018,100
NCH29_CHUKWUDI035,100
NCH29_CHUKWUDI045,100
NCH30_CHUKWUDI027,100
NCH30_CHUKWUDI035,100
NCH30_CHUKWUDI045,100
NCH42_CHUKWUDI010,100
NCH42_CHUKWUDI018,100
NCH43_CHUKWUDI013,100
NCH43_CHUKWUDI018,100
NCH55_CHUKWUDI027,100
NCH55_CHUKWUDI045,100
NCI06_CHUKWUDI013,100
NCI17_CHUKWUDI017,100
NCI17_CHUKWUDI018,100
NCI17_CHUKWUDI027,100
NCI17_CHUKWUDI045,100
NCI18_CHUKWUDI018,100
NCI18_CHUKWUDI046,100
NCI29_CHUKWUDI027,100
NCI30_CHUKWUDI013,100
NCI30_CHUKWUDI018,100
NCI30_CHUKWUDI046,100
NCI31_CHUKWUDI018,100
NCI31_CHUKWUDI019,100
NCI31_CHUKWUDI027,100
NCI31_CHUKWUDI035,100
NCI31_CHUKWUDI045,100
NCI31_CHUKWUDI049,100
NCI42_CHUKWUDI013,100
NCI42_CHUKWUDI046,100
NCI43_CHUKWUDI017,100
NCI43_CHUKWUDI018,100
NCI43_CHUKWUDI027,100
NCI43_CHUKWUDI035,100
NCI43_CHUKWUDI046,100
NCI54_CHUKWUDI017,100
NCI54_CHUKWUDI019,100
NCI54_CHUKWUDI027,100
NCI54_CHUKWUDI035,100
NCI54_CHUKWUDI045,100
NCI55_CHUKWUDI027,100
NCI55_CHUKWUDI035,100
NCI55_CHUKWUDI045,100
NCJ06_CHUKWUDI035,100
NCJ17_CHUKWUDI017,100
NCJ17_CHUKWUDI018,100
NCJ17_CHUKWUDI045,100
NCJ18_CHUKWUDI027,100
NCJ18_CHUKWUDI035,100
NCJ18_CHUKWUDI045,100
NCJ19_CHUKWUDI018,100
NCJ19_CHUKWUDI027,100
NCJ19_CHUKWUDI045,100
NCJ19_CHUKWUDI046,100
NCJ29_CHUKWUDI018,100
NCJ29_CHUKWUDI027,100
NCJ29_CHUKWUDI035,100
NCJ29_CHUKWUDI045,100
NCJ29_CHUKWUDI049,100
NCJ30_CHUKWUDI013,100
NCJ31_CHUKWUDI013,100
NCJ31_CHUKWUDI046,100
NCJ31_CHUKWUDI049,100
NCJ42_CHUKWUDI017,100
NCJ42_CHUKWUDI018,100
NCJ42_CHUKWUDI019,100
NCJ42_CHUKWUDI027,100
NCJ42_CHUKWUDI045,100
NCJ54_CHUKWUDI013,100
NCJ54_CHUKWUDI046,100
NCK05_CHUKWUDI017,100
NCK05_CHUKWUDI018,100
NCK05_CHUKWUDI019,100
NCK05_CHUKWUDI027,100
NCK05_CHUKWUDI035,100
NCK05_CHUKWUDI046,100
NCK06_CHUKWUDI027,100
NCK06_CHUKWUDI035,100
NCK06_CHUKWUDI045,100
NCK17_CHUKWUDI017,100
NCK17_CHUKWUDI019,100
NCK17_CHUKWUDI027,100
NCK17_CHUKWUDI045,100
NCK17_CHUKWUDI049,100
NCK19_CHUKWUDI010,100
NCK19_CHUKWUDI013,100
NCK29_CHUKWUDI027,100
NCK29_CHUKWUDI035,100
NCK30_CHUKWUDI010,100
NCK30_CHUKWUDI013,100
NCK30_CHUKWUDI018,100
NCK31_CHUKWUDI018,100
NCK31_CHUKWUDI027,100
NCK31_CHUKWUDI046,100
NCK42_CHUKWUDI046,100
NCK53_CHUKWUDI017,100
NCK53_CHUKWUDI018,100
NCK53_CHUKWUDI027,100
NCK53_CHUKWUDI035,100
NCK54_CHUKWUDI027,100
NCK54_CHUKWUDI045,100
NCL05_CHUKWUDI018,100
NCL05_CHUKWUDI019,100
NCL05_CHUKWUDI027,100
NCL05_CHUKWUDI035,100
NCL05_CHUKWUDI046,100
NCL05_CHUKWUDI049,100
NCL06_CHUKWUDI010,100
NCL06_CHUKWUDI049,100
NCL07_CHUKWUDI019,100
NCL07_CHUKWUDI027,100
NCL07_CHUKWUDI045,100
NCL07_CHUKWUDI046,100
NCL18_CHUKWUDI013,100
NCL18_CHUKWUDI046,100
NCL30_CHUKWUDI027,100
NCL41_CHUKWUDI017,100
NCL41_CHUKWUDI018,100
NCL41_CHUKWUDI019,100
NCL41_CHUKWUDI035,100
NCL41_CHUKWUDI046,100
NCL41_CHUKWUDI049,100
NCL42_CHUKWUDI013,100
NCL42_CHUKWUDI049,100
NCL53_CHUKWUDI010,100
NCL53_CHUKWUDI013,100
NCL55_CHUKWUDI046,100
NCM05_CHUKWUDI010,100
NCM05_CHUKWUDI027,100
NCM05_CHUKWUDI035,100
NCM05_CHUKWUDI046,100
NCM05_CHUKWUDI049,100
NCM07_CHUKWUDI017,100
NCM07_CHUKWUDI018,100
NCM07_CHUKWUDI019,100
NCM07_CHUKWUDI027,100
NCM07_CHUKWUDI035,100
NCM07_CHUKWUDI046,100
NCM07_CHUKWUDI049,100
NCM17_CHUKWUDI017,100
NCM17_CHUKWUDI018,100
NCM17_CHUKWUDI027,100
NCM17_CHUKWUDI046,100
NCM18_CHUKWUDI027,100
NCM18_CHUKWUDI045,100
NCM18_CHUKWUDI049,100
NCM19_CHUKWUDI027,100
NCM19_CHUKWUDI045,100
NCM29_CHUKWUDI027,100
NCM30_CHUKWUDI017,100
NCM30_CHUKWUDI018,100
NCM30_CHUKWUDI019,100
NCM30_CHUKWUDI027,100
NCM30_CHUKWUDI046,100
NCM30_CHUKWUDI049,100
NCM41_CHUKWUDI018,100
NCM41_CHUKWUDI045,100
NCM42_CHUKWUDI017,100
NCM53_CHUKWUDI017,100
NCM53_CHUKWUDI045,100
NCM54_CHUKWUDI027,100
NCM55_CHUKWUDI010,100
NCN14_CHUKWUDI010,100
NCN17_CHUKWUDI018,100
NCN17_CHUKWUDI035,100
NCN18_CHUKWUDI027,100
NCN18_CHUKWUDI035,100
NCN18_CHUKWUDI045,100
NCN19_CHUKWUDI013,100
NCN26_CHUKWUDI035,100
NCN26_CHUKWUDI045,100
NCN29_CHUKWUDI017,100
NCN29_CHUKWUDI019,100
NCN29_CHUKWUDI045,100
NCN29_CHUKWUDI049,100
NCN30_CHUKWUDI018,100
NCN30_CHUKWUDI027,100
NCN30_CHUKWUDI035,100
NCN43_CHUKWUDI027,100
NCN53_CHUKWUDI017,100
NCN53_CHUKWUDI018,100
NCN53_CHUKWUDI019,100
NCN53_CHUKWUDI027,100
NCN53_CHUKWUDI035,100
NCN54_CHUKWUDI017,100
NCN54_CHUKWUDI018,100
NCN54_CHUKWUDI035,100
NCN54_CHUKWUDI045,100
NCN54_CHUKWUDI046,100
NCN55_CHUKWUDI018,100
NCN55_CHUKWUDI049,100
NCO02_CHUKWUDI017,100
NCO02_CHUKWUDI018,100
NCO02_CHUKWUDI027,100
NCO02_CHUKWUDI035,100
NCO02_CHUKWUDI045,100
NCO02_CHUKWUDI049,100
NCO05_CHUKWUDI017,100
NCO05_CHUKWUDI018,100
NCO05_CHUKWUDI027,100
NCO05_CHUKWUDI045,100
NCO06_CHUKWUDI018,100
NCO06_CHUKWUDI027,100
